year,title,lb_rating,tmdb_rating,genres,runtime_min,budget,revenue,original_language,production_companies,imdb_id,tmdb_id,original_title,tmdb_popularity,vote_count,release_date,overview,production_countries,status,tagline,profit
2019,One Piece: Episode of Skypiea,3.31,7.269,"TV Movie, Animation, Action, Adventure, Comedy",104,,,ja,"Toei Animation, Fuji Television Network, Toei Company",tt11744496,545742,ONE PIECE エピソードオブ空島,4.4734,78,2019-09-26,"The Straw Hats embark on a dangerous trip to the sky where their destination comes straight out of a fairytale. The island of Skypiea and its grand city of gold await among the clouds, but a clash of winged clans and a man who calls himself God won’t make things easy! Only Luffy can resist this God’s mighty power and light the mysteries of the past.",Japan,Released,Onwards to the Sky Island,
2019,Thunderbolt Fantasy: Bewitching Melody of the West,3.68,5.5,"Action, Drama, Fantasy, Adventure, Animation",90,47000.0,,ja,"Nitroplus, PiLi International Multimedia",tt12072206,642586,Thunderbolt Fantasy 西幽玹歌,4.4132,2,2019-10-25,"Làng Wū Yáo is a boy born with a supernatural singing voice. Secluded in the snowy mountains, he is put through severe training by his blind mother. Her wish is for her son's voice to be unrivaled, so that it will be heard by the imperial court. But the intense training results in a tragic accident, where she dies.  Left an orphan as a result, Làng wanders the land. His voice is used as a tool by the wicked and greedy, with his heart being ground down in the process.  Eventually his strange singing catches the ear of the princess of Xī Yōu, and Làng is elevated to the stage his mother had dreamt of. But what awaits him is a life or death battle performance against other musicians for the amusement of the members of the court.","Japan, Taiwan",Released,,
2020,Digimon Adventure: Last Evolution Kizuna,3.87,8.1,"Animation, Action, Adventure, Fantasy",95,,17361009.0,ja,"Toei Animation, Yumeta Company",tt9507234,571265,デジモンアドベンチャー LAST EVOLUTION 絆,5.346,255,2020-02-21,"Tai is now a university student, living alone, working hard at school, and working every day, but with his future still undecided. Meanwhile, Matt and others continue to work on Digimon incidents and activities that help people with their partner Digimon. When an unprecedented phenomenon occurs, the DigiDestined discover that when they grow up, their relationship with their partner Digimon will come closer to an end.",Japan,Released,,
2020,#Alive,3.32,7.214,"Action, Horror, Science Fiction",98,6300000.0,13416285.0,ko,"Lotte Entertainment, Zip Cinema, Perspective Pictures",tt10620868,614696,#살아있다,5.206,1997,2020-06-24,"As a grisly virus rampages a city, a lone man stays locked inside his apartment, digitally cut off from seeking help and desperate to find a way out.",South Korea,Released,You must survive.,7116285.0
2020,Peninsula,2.53,6.733,"Horror, Action, Thriller, Adventure",115,17000000.0,42698327.0,ko,"Next Entertainment World, RedPeter Films, Contents Panda, Union Investment Partners, Michigan Venture Capital",tt8850222,581392,반도,4.9492,2533,2020-07-15,A soldier and his team battle hordes of post-apocalyptic zombies in the wastelands of the Korean Peninsula.,South Korea,Released,Escape the apocalypse.,25698327.0
2020,Dangerous Drugs of Sex,2.39,6.368,"Thriller, Drama, Horror",89,,,ja,,tt12879746,715756,性の劇薬,4.8563,34,2020-02-14,"An elite salaryman drunkenly tries to die by suicide, but is saved by a mysterious stranger who holds him captive and sexually torments him.",Japan,Released,,
2021,Jujutsu Kaisen 0,3.92,8.119,"Animation, Action, Fantasy",105,,195870885.0,ja,"MAPPA, Shueisha, Sumzap, MBS, TOHO",tt14331144,810693,劇場版 呪術廻戦 0,8.499,1656,2021-12-24,"Yuta Okkotsu is a nervous high school student who is suffering from a serious problem—his childhood friend Rika has turned into a curse and won't leave him alone. Since Rika is no ordinary curse, his plight is noticed by Satoru Gojo, a teacher at Jujutsu High, a school where fledgling exorcists learn how to combat curses. Gojo convinces Yuta to enroll, but can he learn enough in time to confront the curse that haunts him?",Japan,Released,Love is a twisted curse.,
2021,Rurouni Kenshin: The Final,3.61,7.7,"Action, Adventure, History, Drama",138,,33457923.0,ja,"Warner Bros. Japan, Amuse Soft Entertainment, AMUSE, Shueisha, KDDI, GYAO",tt11809034,602063,るろうに剣心 最終章 The Final,5.8539,533,2021-04-23,"In 1879, Kenshin and his allies face their strongest enemy yet: his former brother-in-law Enishi Yukishiro and his minions, who've vowed their revenge.",Japan,Released,The Future Starts Here,
2021,Cube,3.27,5.343,"Thriller, Mystery, Science Fiction",108,,,ja,Shochiku,tt13975458,792678,CUBE 一度入ったら、最後,4.832,137,2021-10-22,Six complete strangers with widely varying personalities are involuntarily placed in an endless maze of interlocking cube-shaped rooms containing deadly traps.,Japan,Released,"Once you're in, It's over.",
2022,The Witch: Part 2. The Other One,2.96,7.358,"Action, Mystery, Thriller, Science Fiction",137,,23068596.0,ko,"Peppermint & Company, Next Entertainment World, Studio & New, Goldmoon Film, Contents Panda, Warner Bros. Korea",tt13721828,615173,마녀(魔女) Part2. The Other One,9.9479,419,2022-06-15,"A girl wakes up in a huge secret laboratory, then accidentally meets another girl who is trying to protect her house from a gang. The mystery girl overthrows the gang with her unexpected powers, and laboratory staff set out to find her.",South Korea,Released,The beginning of everything.,
2022,DEEMO Memorial Keys,2.96,7.5,"Animation, Drama, Romance, Mystery, Fantasy",90,,,ja,"Signal.MD, Production I.G, Rayark, Pony Canyon",tt12518378,648457,DEEMO サクラノオト -あなたの奏でた音が、今も響く-,9.5615,18,2022-02-25,"Deemo is a lonely individual who lives in solitude, playing the piano in a castle. One day, a girl who has lost her memory falls from the sky. Wanting to help her recover her memories and return to her world, Deemo discovers that a tree kept atop the piano will grow whenever the piano is played.",Japan,Released,Never left without saying goobye,
2022,20th Century Girl,4.03,8.147,"Romance, Drama",119,119.0,,ko,"Yong Film, CJ ENM Studios",tt15340724,851644,20세기 소녀,8.2882,791,2022-10-06,"In 1999, a teen girl keeps close tabs on a boy in school on behalf of her deeply smitten best friend – then she gets swept up in a love story of her own.",South Korea,Released,A first love pov story.,
2022,Dragon Ball Super: Super Hero,3.47,7.9,"Animation, Science Fiction, Action",100,,86600000.0,ja,"Toei Animation, Shueisha, Fuji Television Network, Bandai Namco Entertainment, Toei Company, Bandai, Bandai Spirits",tt14614892,610150,ドラゴンボール超 スーパーヒーロー,6.4516,2980,2022-06-11,"The Red Ribbon Army, an evil organization that was once destroyed by Goku in the past, has been reformed by a group of people who have created new and mightier Androids, Gamma 1 and Gamma 2, and seek vengeance against Goku and his family.",Japan,Released,A super awakening and calamity is born.,
2022,Decision to Leave,3.98,7.325,"Thriller, Mystery, Romance",139,,16914773.0,ko,"Moho Film, CJ ENM, CJ Entertainment",tt12477480,705996,헤어질 결심,5.7275,1437,2022-06-29,"From a mountain peak in South Korea, a man plummets to his death. Did he jump, or was he pushed? When detective Hae-joon arrives on the scene, he begins to suspect the dead man’s wife Seo-rae. But as he digs deeper into the investigation, he finds himself trapped in a web of deception and desire.",South Korea,Released,"The closer you look, the harder you fall.",
2022,Suzume,3.82,7.9,"Animation, Drama, Adventure, Fantasy",122,13000000.0,314992206.0,ja,"CoMix Wave Films, Story, Lawson Entertainment, jeki, voque ting, KADOKAWA, Aniplex, TOHO",tt16428256,916224,すずめの戸締まり,5.6983,1654,2022-11-11,"Suzume, 17, lost her mother as a little girl. On her way to school, she meets a mysterious young man. But her curiosity unleashes a calamity that endangers the entire population of Japan, and so Suzume embarks on a journey to set things right.",Japan,Released,"On the other side of the door, was time in its entirety.",301992206.0
2022,Alienoid,3.23,6.8,"Science Fiction, Action, Fantasy, Adventure",142,24500000.0,12109608.0,ko,"Caper Film, CJ Entertainment",tt20168564,601796,외계+인 1부,4.836,504,2022-07-20,"Gurus in the late Goryeo dynasty try to obtain a fabled, holy sword, and humans in 2022 hunt down an alien prisoner that is locked in a human's body. The two parties cross paths when a time-traveling portal opens up.",South Korea,Released,"For ages, aliens have locked up their prisoners in humans bodies.",-12390392.0
2023,The Boy and the Heron,3.91,7.404,"Animation, Adventure, Fantasy, Drama, Family",124,50000000.0,294200000.0,ja,Studio Ghibli,tt6587046,508883,君たちはどう生きるか,10.2918,2523,2023-07-14,"While the Second World War rages, the teenage Mahito, haunted by his mother's tragic death, is relocated from Tokyo to the serene rural home of his new stepmother Natsuko, a woman who bears a striking resemblance to the boy's mother. As he tries to adjust, this strange new world grows even stranger following the appearance of a persistent gray heron, who perplexes and bedevils Mahito, dubbing him the ""long-awaited one.""",Japan,Released,"Where death comes to an end, life finds a new beginning.",244200000.0
2023,Godzilla Minus One,4.07,7.6,"Science Fiction, Horror, Action",124,15000000.0,113676322.0,ja,"TOHO, TOHO Studios, Robot Communications",tt23289160,940721,ゴジラ-1.0,9.9592,2989,2023-11-03,"In postwar Japan, Godzilla brings new devastation to an already scorched landscape. With no military intervention or government help in sight, the survivors must join together in the face of despair and fight back against an unrelenting horror.",Japan,Released,Live and Fight. Survive and Resist.,98676322.0
2023,Resident Evil: Death Island,2.92,7.3,"Action, Animation, Science Fiction, Horror",91,,53929.0,ja,"Capcom, Quebico, Sony Pictures, Sammy, Robot Communications, KADOKAWA, TMS Entertainment",tt26674627,1083862,バイオハザード：デスアイランド,7.3756,1080,2023-06-22,"In San Francisco, Jill Valentine is dealing with a zombie outbreak and a new T-Virus, Leon Kennedy is on the trail of a kidnapped DARPA scientist, and Claire Redfield is investigating a monstrous fish that is killing whales in the bay. Joined by Chris Redfield and Rebecca Chambers, they discover the trail of clues from their separate cases all converge on the same location, Alcatraz Island, where a new evil has taken residence and awaits their arrival.",Japan,Released,Destinies intertwined. A world gone mad.,
2023,Brave Citizen,3.32,7.458,"Action, Drama, Comedy",112,,2116112.0,ko,"Studio N, Oscar 10 Studio, Vol Media",tt22505214,897160,용감한 시민,7.1454,119,2023-10-25,"An expelled boxing champion, who now is a high-school teacher, witnesses intolerable violence and throws her first punch to build justice against it, while putting on a mask.",South Korea,Released,Purring in the face of injustice.,
2023,Monster,3.66,7.923,"Mystery, Thriller, Drama",125,,,ja,"TOHO, Fuji Television Network, AOI Pro., BUN-BUKU, GAGA Corporation",tt23736044,1050035,怪物,6.9548,821,2023-06-02,"After an outburst at school involving her son, a concerned single mother demands answers, triggering a sequence of deepening suspicion and turmoil.",Japan,Released,"Are they the ones we dream of, or the ones we fail to see among us?",
2023,Creation of the Gods I: Kingdom of Storms,3.31,7.094,"Action, Fantasy, War",148,85000000.0,369081777.0,zh,"Beijing Culture, Century Changshengtian Film, Tencent Penguin Pictures, Maoyan Entertainment, Huaxia Film Distribution",tt6979756,856289,封神第一部：朝歌风云,6.3577,467,2023-07-15,"Based on the most well-known classical fantasy novel of China, Fengshenyanyi, the trilogy is a magnificent eastern high fantasy epic that recreates the prolonged mythical wars between humans, immortals and monsters, which happened more than three thousand years ago.",China,Released,,284081777.0
2023,Death Whisperer,2.64,7.44,"Horror, Thriller",121,,15150000.0,th,"Minds@Work, M Studio",tt29609422,1134433,ธี่หยด,5.5605,217,2023-10-25,"When a remote village is plagued by a deadly curse, one brother must fight to save his family from a terrifying supernatural threat.",Thailand,Released,"The haunted, calling voices will follow you everywhere.",
2023,SPY x FAMILY CODE: White,3.66,7.1,"Animation, Comedy, Adventure, Action",110,5000000.0,59629242.0,ja,"WIT STUDIO, CloverWorks, TOHO, Shueisha, TV Tokyo, Shogakukan-Shueisha Productions",tt26684398,1062807,劇場版 SPY×FAMILY CODE: White,5.5392,608,2023-12-22,"While under the guise of taking his family on a weekend winter getaway, Loid's attempt to make progress on his current mission Operation Strix proves difficult when Anya mistakenly gets involved and triggers events that threaten world peace.",Japan,Released,Survive family vacation. Save the world.,54629242.0
2024,Bureau 749,2.45,6.199,"Action, Adventure, Science Fiction",123,,51706251.0,zh,"华文映像影视传媒有限公司, Huayi Brothers Pictures 浙江华谊兄弟影业, Beijing Culture, Tencent Penguin Pictures, 北京强电传媒有限公司",tt10210064,1033462,749局,35.5045,88,2024-10-01,A traumatized young man with physical abnormalities is forced to join a mysterious bureau to confront a disaster spreading across the earth caused by an unknown creature. He embarks on an adventure uncovering mysteries about his life.,China,Released,,
2024,A Legend,2.41,6.788,"Action, Adventure, Fantasy",129,,11242056.0,zh,"Bona Film Group, Just Creative Studio, Shanghai Lix Entertainment",tt27589902,1116465,传说,23.2846,144,2024-07-05,An archeologist noticed that the texture of the relics discovered during the excavation of a glacier closely resembled a jade pendant seen in one of his dreams. He and his team then embark on an expedition into the depths of the glacier.,"China, Hong Kong",Released,,
2024,Striking Rescue,2.83,7.464,"Action, Crime, Thriller",106,,,zh,"Youku, TMeng Pictures",tt34466483,1382406,惊天大营救,11.1248,151,2024-12-05,A veteran Muay Thai expert goes on a take-no-prisoners mission of revenge after his wife and daughter are brutally murdered by mysterious forces.,China,Released,,
2024,You Will Die in 6 Hours,2.4,6.174,"Thriller, Mystery",91,,,ko,"Mystery Pictures, 라이브러리컴퍼니",tt33478321,1147266,6시간 후 너는 죽는다,10.4224,23,2024-10-16,"Jung-yoon was approached by a random stranger named Jun-woo, who told her she'd be dead in six hours. As she follows him for answers, she begins to question whether he's her savior or the one trying to put her in danger.",South Korea,Released,,
2024,High Forces,2.91,6.2,"Action, Crime",115,,41923655.0,zh,"寰宇娱乐有限公司, Tianjin Maoyan Weiying Culture Media, 广州市英明文化传播有限公司, Tao Piao Piao, 华文映像影视传媒有限公司, Weibo Corporation",tt17501870,949709,危机航线,10.4159,36,2024-09-29,"""Anyone? There is ......"" A mysterious message from Gao Haojun comes from ten thousand meters in the air. A five-star A380 ultra-luxury airliner was hijacked on its international maiden voyage, and international security expert Gao Haojun stood up to a group of thugs, his daughter Xiaojun was trapped in the cabin, and Mike, the leader of the hijackers, threatened the lives of more than 800 people in the plane as a bargaining chip, and Xiaojun's mother, Fu Yuan, was also in danger. ...... Will the passengers on board be able to land safely and how should this crisis be resolved?",China,Released,Skyrocketing Heartbeat,
2024,Panda Plan,2.39,6.771,"Action, Comedy",99,25000000.0,42238170.0,zh,"Emei Film Studio, Mandarin Motion Pictures, Maoyan Entertainment, Wishart Media",tt28630624,1160956,熊猫计划,8.8641,258,2024-10-01,"International action star Jackie Chan is invited to the adoption ceremony of a rare baby panda, but after an international crime syndicate attempts to kidnap the bear, Jackie has to save the bear using his stunt work skills.",China,Released,,17238170.0
2024,The Roundup: Punishment,3.29,7.149,"Action, Crime, Thriller, Comedy",109,,83703350.0,ko,"BA Entertainment, Hong Film, Big Punch Pictures, ABO Entertainment",tt27811040,1017163,범죄도시 4,6.9861,225,2024-04-24,'Monster Cop' Ma Seok-do investigates an illegal online gambling business led by a former STS Baek and an IT genius CEO Chang. Ma proposes an unexpected alliance to Jang and begins hunting down the criminals.,South Korea,Released,Time for the ultimate wipeout.,
2024,Drawing Closer,4.05,8.391,"Romance, Drama",119,,,ja,"Nikkatsu Corporation, Django Film",tt31078761,1291559,余命一年の僕が、余命半年の君と出会った話。,6.5936,188,2024-06-26,"With only a year left to live, 17-year-old Akito finds new meaning in life by bringing joy to a terminally ill girl who has just six months remaining.",Japan,Released,,
2025,96 Minutes,3.08,5.765,"Action, Crime, Romance",117,,,zh,WOWING Entertainment Group,tt34381460,1271895,96分鐘,105.5725,51,2025-09-05,"Former bomb disposal expert, Song Kang-Ren, and his fiancée, Huang Xin, board a high-speed train that contains a bomb. At the same time, Liu Kai, a well-known physics teacher who was involved in an affair scandal, also boards this same train in order to win back his wife, Ting Juan, who took the prior high-speed rail to return home in frustration…  After all, can the bomb be successfully defused this time? and resolve the crisis?",Taiwan,Released,,
2025,Demon Slayer: Kimetsu no Yaiba Infinity Castle,4.03,7.693,"Animation, Action, Fantasy",156,20000000.0,724279886.0,ja,"ufotable, Aniplex, Shueisha",tt32820897,1311031,劇場版「鬼滅の刃」無限城編 第一章 猗窩座再来,84.7652,707,2025-07-18,"The Demon Slayer Corps are drawn into the Infinity Castle, where Tanjiro, Nezuko, and the Hashira face terrifying Upper Rank demons in a desperate fight as the final battle against Muzan Kibutsuji begins.",Japan,Released,It's time to have some fun.,704279886.0
